Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
52.0,Male,16,North,Credit Card,3,5.0,19.84,321,43.13,1
24.0,Male,38,West,Credit Card,1,7.0,16.88,75,56.17,0
58.0,Female,11,East,Credit Card,2,4.0,6.99,69,34.35,0
30.0,Female,3,East,Debit Card,2,8.0,10.03,301,44.26,1
35.0,Male,15,North,PayPal,1,9.0,18.27,49,55.09,0
54.0,Female,1,East,PayPal,1,8.0,12.78,202,43.58,0
30.0,Male,7,North,PayPal,2,1.0,11.02,62,26.32,1
53.0,Male,1,South,PayPal,2,8.0,18.58,167,46.11,0
19.0,Male,32,South,Credit Card,3,1.0,12.1,149,35.11,1
33.0,Female,9,South,Debit Card,3,9.0,14.79,121,50.67,0
26.0,Male,26,North,Debit Card,1,7.0,8.96,97,49.89,0
55.0,Male,23,South,Debit Card,1,7.0,13.45,53,47.99,0
28.0,Female,45,North,Debit Card,1,1.0,15.63,9,42.63,1
39.0,Male,43,South,Debit Card,3,9.0,13.77,331,58.93,1
62.0,Female,38,North,Debit Card,2,9.0,17.49,349,60.36,1
62.0,Female,7,North,Credit Card,4,5.0,19.81,122,40.57,0
62.0,Male,12,North,Credit Card,0,6.0,5.35,199,41.52,0
51.0,Male,31,South,Credit Card,9,2.0,10.7,317,29.21,1
26.0,Male,32,North,Credit Card,0,2.0,7.71,95,38.18,1
41.0,Male,54,North,Debit Card,0,10.0,13.33,30,67.54,0
25.0,Male,20,West,PayPal,0,9.0,8.65,92,53.35,0
24.0,Female,55,East,PayPal,0,1.0,16.06,84,48.62,1
20.0,Female,36,East,Debit Card,1,7.0,7.41,309,51.07,1
45.0,Female,3,East,Credit Card,2,10.0,18.13,209,52.23,0
23.0,Female,1,West,Debit Card,2,6.0,10.42,23,38.23,0
61.0,Female,50,East,Debit Card,1,6.0,11.52,326,54.54,1
38.0,Female,53,North,Debit Card,1,8.0,11.38,87,60.1,0
45.0,Male,47,West,Debit Card,0,7.0,8.47,193,54.63,0
57.0,Female,40,East,Credit Card,3,5.0,14.99,173,47.61,0
18.0,Female,33,East,Debit Card,4,10.0,12.48,263,56.18,0
53.0,Male,20,South,Credit Card,1,2.0,16.82,295,36.96,1
60.0,Male,36,South,Debit Card,2,6.0,12.58,50,49.75,0
52.0,Female,5,South,Debit Card,2,10.0,8.89,48,48.19,0
30.0,Male,23,East,PayPal,0,5.0,19.02,49,49.12,0
27.0,Male,56,West,Debit Card,0,10.0,7.6,167,64.65,0
61.0,Male,15,North,PayPal,2,5.0,9.09,82,38.0,0
64.0,Female,6,East,PayPal,4,9.0,6.24,63,43.5,0
27.0,Female,33,South,Debit Card,1,2.0,5.42,228,38.72,1
63.0,Male,55,East,Credit Card,1,6.0,12.89,214,55.86,0
30.0,Female,19,South,Credit Card,1,9.0,10.06,130,51.79,0
54.0,Male,13,East,Debit Card,2,10.0,19.46,154,55.54,0
55.0,Female,29,South,PayPal,3,5.0,7.57,242,41.61,0
41.0,Male,6,North,Debit Card,1,6.0,16.91,96,43.45,0
19.0,Female,15,South,Credit Card,3,10.0,9.74,232,51.05,0
34.0,Female,24,East,Debit Card,1,5.0,19.54,18,47.05,0
53.0,Male,23,East,PayPal,2,8.0,17.04,344,53.29,1
27.0,Female,10,West,Credit Card,3,1.0,15.46,246,29.37,1
52.0,Female,54,North,Credit Card,0,10.0,19.87,60,70.0,0
42.0,Male,41,East,Debit Card,2,4.0,13.9,130,46.62,0
20.0,Male,41,North,PayPal,3,10.0,6.53,350,56.65,1
64.0,Male,49,East,Debit Card,4,3.0,5.97,49,39.89,1
55.0,Male,17,East,Debit Card,2,5.0,15.0,166,42.43,0
34.0,Female,49,North,Debit Card,1,10.0,14.86,168,66.17,0
29.0,Male,56,East,Debit Card,3,8.0,16.22,253,61.58,0
41.0,Male,45,North,PayPal,1,5.0,19.17,309,53.81,1
46.0,Female,30,South,Debit Card,4,5.0,13.27,64,44.42,0
60.0,Male,44,North,Debit Card,5,2.0,14.74,33,41.1,1
42.0,Female,46,East,Credit Card,2,5.0,5.52,58,45.37,0
53.0,Female,10,West,Credit Card,1,8.0,19.41,306,51.67,1
43.0,Female,55,South,PayPal,3,10.0,13.44,64,64.15,0
55.0,Female,19,West,Credit Card,3,7.0,13.45,125,47.25,0
18.0,Female,29,South,PayPal,2,2.0,19.15,61,40.86,1
34.0,Female,26,South,PayPal,0,10.0,5.28,286,55.95,0
57.0,Male,15,South,PayPal,2,3.0,8.6,281,34.83,1
29.0,Female,56,West,PayPal,0,9.0,13.74,243,66.05,0
44.0,Male,38,North,PayPal,3,1.0,15.52,120,38.87,1
64.0,Male,38,West,PayPal,2,2.0,17.55,192,41.53,1
47.0,Female,16,North,PayPal,0,9.0,17.69,187,56.27,0
58.0,Female,2,East,PayPal,2,2.0,14.52,227,30.93,1
51.0,Male,31,South,Debit Card,3,3.0,18.82,266,42.48,1
54.0,Male,28,East,Credit Card,2,2.0,17.19,192,39.97,1
23.0,Female,7,East,PayPal,2,4.0,8.32,240,33.77,0
49.0,Female,43,West,PayPal,2,10.0,19.3,126,63.84,0
49.0,Male,58,South,Debit Card,1,1.0,7.06,99,43.2,1
42.0,Male,7,North,PayPal,1,8.0,19.68,344,50.5,1
50.0,Male,36,South,Debit Card,3,5.0,5.37,243,42.57,0
24.0,Male,29,West,Credit Card,1,8.0,12.83,20,53.91,0
69.0,Female,24,East,Credit Card,4,6.0,16.61,117,44.88,0
29.0,Female,52,East,Credit Card,1,2.0,16.86,359,47.36,1
33.0,Female,39,South,PayPal,3,7.0,16.02,99,53.94,0
60.0,Male,29,West,PayPal,3,9.0,14.76,155,57.17,0
53.0,Female,44,East,PayPal,1,7.0,15.5,307,56.77,1
30.0,Female,5,South,Debit Card,1,5.0,12.42,185,40.68,0
64.0,Female,30,East,Debit Card,1,6.0,9.69,157,47.82,0
68.0,Male,29,East,Credit Card,3,5.0,12.85,175,43.9,0
28.0,Male,26,West,Debit Card,1,9.0,7.93,21,53.97,0
25.0,Female,37,North,Credit Card,3,4.0,12.22,298,42.77,0
50.0,Male,27,North,Debit Card,1,4.0,8.15,118,41.29,0
40.0,Female,30,South,PayPal,1,8.0,5.35,277,51.23,0
42.0,Male,51,East,Credit Card,3,6.0,12.25,130,54.21,0
39.0,Male,3,East,Debit Card,3,9.0,8.13,135,43.23,0
21.0,Male,59,West,Debit Card,4,6.0,19.21,203,56.72,0
57.0,Female,58,East,Credit Card,3,7.0,5.05,35,52.69,0
20.0,Male,43,East,Credit Card,3,9.0,18.37,30,59.75,0
46.0,Female,7,North,Credit Card,0,3.0,16.05,311,37.62,1
58.0,Male,49,South,Debit Card,3,5.0,7.58,257,46.66,0
46.0,Female,57,North,PayPal,2,5.0,12.08,182,54.44,0
51.0,Male,9,East,Debit Card,4,10.0,19.83,208,52.24,0
45.0,Female,41,North,Credit Card,1,2.0,6.91,63,39.29,1
30.0,Male,42,East,Debit Card,0,4.0,11.86,342,47.13,1
32.0,Male,13,East,Debit Card,2,4.0,12.02,77,38.6,0
40.0,Male,15,North,Credit Card,0,8.0,17.03,15,53.71,0
61.0,Female,54,North,Debit Card,2,10.0,18.74,325,68.98,1
43.0,Female,5,North,PayPal,2,3.0,6.23,59,30.31,1
43.0,Male,35,North,PayPal,0,9.0,9.48,108,57.0,0
26.0,Female,27,South,Debit Card,3,9.0,13.39,139,55.24,0
22.0,Male,8,West,PayPal,2,6.0,18.2,280,44.49,0
49.0,Female,32,North,Debit Card,0,1.0,11.39,72,38.77,1
37.0,Male,20,South,PayPal,1,3.0,15.84,111,39.69,1
67.0,Male,10,West,Credit Card,0,7.0,9.3,226,46.25,0
32.0,Female,29,East,Credit Card,2,8.0,11.83,159,52.46,0
49.0,Female,35,South,Credit Card,0,5.0,17.06,150,51.16,0
45.0,Female,54,East,Credit Card,1,8.0,8.84,14,60.31,0
39.0,Female,8,South,PayPal,3,2.0,15.4,5,32.4,1
58.0,Male,29,West,PayPal,1,3.0,11.08,127,39.06,1
34.0,Female,31,East,Debit Card,2,8.0,5.47,273,50.96,0
61.0,Male,30,West,Credit Card,2,10.0,13.25,211,57.87,0
24.0,Male,22,South,PayPal,3,8.0,7.28,327,46.51,1
59.0,Female,21,South,Debit Card,1,4.0,7.76,346,40.22,1
43.0,Male,12,East,Debit Card,2,6.0,11.97,217,42.25,0
42.0,Male,11,East,Debit Card,1,5.0,10.14,79,39.67,0
27.0,Female,2,South,PayPal,2,4.0,11.61,93,35.9,0
30.0,Female,34,South,Debit Card,0,1.0,17.72,255,39.94,1
21.0,Female,51,North,Debit Card,2,8.0,11.28,265,59.5,0
48.0,Female,23,South,Credit Card,2,3.0,5.99,179,33.31,1
45.0,Male,57,West,PayPal,2,6.0,17.46,344,57.74,1
28.0,Female,50,East,Debit Card,1,2.0,12.37,146,44.29,1
60.0,Male,20,South,PayPal,0,6.0,5.08,143,43.32,0
18.0,Female,25,West,PayPal,0,5.0,8.95,20,43.38,0
66.0,Male,30,North,Credit Card,2,7.0,11.12,58,50.11,0
64.0,Female,18,West,Credit Card,2,9.0,9.71,296,49.66,0
69.0,Male,42,South,PayPal,1,9.0,10.44,66,59.71,0
55.0,Female,11,West,Credit Card,0,1.0,18.75,345,35.17,1
41.0,Male,29,North,Credit Card,1,7.0,10.41,13,49.23,0
48.0,Male,26,North,Credit Card,3,4.0,16.42,46,43.83,0
58.0,Female,56,East,Credit Card,1,2.0,16.91,93,49.35,1
63.0,Male,57,South,Debit Card,4,1.0,6.26,223,37.69,1
67.0,Male,23,North,Debit Card,1,10.0,15.56,23,57.42,0
43.0,Male,56,East,PayPal,3,3.0,12.24,357,47.89,1
37.0,Male,45,West,PayPal,3,3.0,10.4,66,43.06,1
69.0,Male,2,East,Credit Card,1,5.0,8.83,50,35.14,0
58.0,Female,24,West,Credit Card,3,3.0,10.73,141,35.84,1
28.0,Male,31,West,Credit Card,0,4.0,13.71,258,45.11,0
50.0,Male,27,North,Debit Card,0,4.0,15.99,34,45.09,0
67.0,Male,2,West,Debit Card,3,1.0,14.08,296,25.82,1
55.0,Male,57,North,PayPal,2,6.0,15.18,253,58.2,0
44.0,Female,14,North,Credit Card,2,7.0,17.98,69,46.54,0
32.0,Male,49,East,PayPal,1,6.0,17.91,153,57.71,0
49.0,Female,13,East,Debit Card,3,7.0,7.3,203,42.42,0
38.0,Female,36,East,Credit Card,2,3.0,8.77,77,40.54,1
23.0,Female,54,North,Credit Card,1,10.0,6.98,213,64.48,0
55.0,Male,55,South,Debit Card,1,5.0,9.32,56,52.96,0
39.0,Female,8,East,PayPal,1,10.0,19.63,112,55.52,0
35.0,Male,2,North,PayPal,4,2.0,10.2,243,26.81,1
31.0,Female,6,East,Debit Card,2,6.0,11.28,154,39.59,0
27.0,Male,31,East,Debit Card,4,7.0,5.1,155,44.55,0
63.0,Female,54,South,Debit Card,4,2.0,15.79,282,43.69,1
30.0,Male,10,West,Debit Card,0,10.0,11.2,271,54.13,0
48.0,Male,44,East,Debit Card,1,8.0,6.55,50,54.28,0
47.0,Male,21,South,Debit Card,1,5.0,19.53,68,47.07,0
20.0,Male,42,East,PayPal,3,8.0,16.66,132,56.68,0
47.0,Male,10,East,Credit Card,2,3.0,15.89,158,36.31,1
23.0,Male,23,East,Credit Card,4,2.0,19.37,333,37.17,1
46.0,Male,3,East,PayPal,1,7.0,11.11,265,41.65,0
62.0,Male,10,East,PayPal,5,8.0,15.46,220,46.92,1
60.0,Male,29,East,Credit Card,2,9.0,5.21,40,50.89,0
61.0,Female,41,South,Credit Card,2,8.0,6.89,289,54.39,0
34.0,Female,51,North,Credit Card,1,2.0,5.18,239,41.93,1
65.0,Male,46,West,Debit Card,4,10.0,11.93,60,58.8,0
28.0,Female,34,East,PayPal,2,7.0,12.84,320,52.56,1
30.0,Female,37,West,Credit Card,1,5.0,14.32,318,49.61,1
67.0,Male,20,South,Credit Card,3,7.0,6.51,335,43.63,1
28.0,Female,8,West,Debit Card,1,3.0,7.72,237,32.47,1
48.0,Male,7,West,PayPal,1,4.0,14.2,76,38.13,0
45.0,Male,6,East,PayPal,3,7.0,14.87,306,42.25,1
61.0,Male,11,East,Credit Card,1,2.0,5.39,39,29.64,1
23.0,Male,44,South,Debit Card,0,2.0,13.11,199,44.34,1
58.0,Female,18,East,Debit Card,1,1.0,16.77,105,34.38,1
33.0,Male,51,South,Debit Card,4,1.0,6.04,70,36.15,1
21.0,Female,42,South,Debit Card,2,1.0,11.2,282,38.66,1
43.0,Male,25,North,PayPal,3,10.0,7.79,179,53.21,0
29.0,Male,21,West,Credit Card,4,8.0,9.78,308,46.63,1
28.0,Male,46,North,Credit Card,2,5.0,18.48,222,53.24,0
42.0,Male,18,East,PayPal,3,8.0,12.97,304,49.47,1
36.0,Male,47,West,Debit Card,3,8.0,19.77,161,60.07,0
40.0,Male,38,South,Credit Card,1,2.0,17.37,151,44.22,1
55.0,Male,10,West,Debit Card,2,10.0,14.52,173,51.28,0
35.0,Male,27,West,PayPal,3,8.0,5.91,211,48.84,0
43.0,Female,12,South,Debit Card,3,6.0,6.12,356,38.31,1
23.0,Female,7,South,Credit Card,0,1.0,13.17,22,32.14,1
21.0,Male,17,South,Credit Card,2,1.0,9.28,298,30.96,1
61.0,Female,1,East,PayPal,2,10.0,14.34,33,50.48,0
68.0,Female,58,South,Debit Card,2,5.0,13.97,109,52.25,0
51.0,Male,26,West,PayPal,1,4.0,9.22,96,41.42,0
34.0,Female,15,West,Debit Card,0,10.0,13.67,125,55.25,0
60.0,Female,33,West,Debit Card,4,10.0,12.36,295,56.74,0
33.0,Female,37,South,Credit Card,3,3.0,17.46,302,42.48,1
51.0,Male,31,West,Debit Card,4,2.0,16.01,307,37.77,1
25.0,Female,35,West,Debit Card,1,5.0,19.14,25,52.72,0
59.0,Female,8,West,PayPal,1,2.0,10.5,58,32.2,1
25.0,Female,12,West,Credit Card,2,5.0,6.25,26,36.88,0
47.0,Male,59,South,Debit Card,2,10.0,14.62,297,68.62,0
49.0,Female,54,West,PayPal,0,9.0,13.29,44,63.31,0
53.0,Female,57,East,Debit Card,2,8.0,5.61,85,58.39,0
64.0,Male,19,North,Credit Card,2,9.0,16.28,22,54.61,0
47.0,Male,25,West,Credit Card,2,9.0,17.44,226,56.17,0
18.0,Female,57,East,Credit Card,1,8.0,18.61,37,64.8,0
60.0,Female,32,West,PayPal,4,9.0,13.19,101,53.6,0
34.0,Female,13,South,PayPal,3,8.0,18.14,4,50.58,0
37.0,Female,28,North,Debit Card,3,2.0,10.98,24,34.76,1
41.0,Male,1,West,PayPal,4,9.0,14.83,191,43.71,0
67.0,Male,51,North,Debit Card,0,9.0,14.23,321,67.4,1
39.0,Male,6,North,PayPal,3,3.0,10.58,322,31.66,1
46.0,Male,8,South,Debit Card,2,6.0,6.3,269,37.76,0
39.0,Male,4,West,PayPal,4,7.0,5.32,27,37.75,0
61.0,Male,5,North,Credit Card,1,3.0,11.42,81,34.44,1
26.0,Female,25,North,PayPal,1,5.0,12.22,121,45.4,0
53.0,Male,39,West,Debit Card,3,8.0,9.22,72,53.8,0
54.0,Female,23,East,Credit Card,2,3.0,11.93,246,36.24,1
45.0,Female,4,East,Credit Card,1,8.0,8.57,246,44.51,0
45.0,Female,52,South,Debit Card,1,9.0,6.37,253,60.38,0
41.0,Male,21,North,PayPal,1,8.0,8.3,16,49.04,0
57.0,Male,56,South,PayPal,2,10.0,8.52,352,63.98,1
19.0,Female,41,North,PayPal,0,1.0,6.66,40,37.95,1
25.0,Female,2,North,PayPal,3,3.0,19.24,39,32.73,1
65.0,Male,59,South,Credit Card,2,3.0,14.34,56,50.18,1
44.0,Male,7,North,Debit Card,1,3.0,5.9,233,31.58,1
39.0,Male,49,East,PayPal,1,4.0,5.93,54,46.1,0
54.0,Male,16,South,PayPal,2,1.0,14.18,172,31.86,1
46.0,Female,20,South,Credit Card,2,5.0,6.03,189,40.32,0
20.0,Male,58,West,Debit Card,1,6.0,8.36,43,56.28,0
30.0,Male,34,South,PayPal,1,2.0,13.58,261,40.11,1
27.0,Female,34,West,PayPal,2,7.0,8.75,37,48.52,0
53.0,Male,33,West,PayPal,0,9.0,7.01,235,56.38,0
44.0,Female,2,South,PayPal,2,7.0,18.84,15,45.53,0
51.0,Female,23,South,PayPal,3,1.0,5.73,88,28.72,1
68.0,Female,41,North,Debit Card,2,8.0,19.86,99,59.55,0
18.0,Female,22,South,Credit Card,0,7.0,8.12,105,48.55,0
49.0,Female,58,North,Credit Card,0,7.0,11.13,217,59.97,0
42.0,Male,34,North,PayPal,2,2.0,5.68,191,33.86,1
46.0,Female,15,South,PayPal,1,10.0,13.77,215,54.26,0
24.0,Female,10,East,Credit Card,2,9.0,12.25,198,48.18,0
66.0,Male,15,West,Credit Card,2,8.0,15.0,105,48.0,0
20.0,Male,42,South,Credit Card,2,1.0,13.14,27,39.64,1
37.0,Male,29,East,PayPal,0,1.0,10.97,182,36.51,1
37.0,Male,57,North,Debit Card,0,5.0,16.07,83,57.99,0
47.0,Female,23,East,Debit Card,2,2.0,5.38,159,32.71,1
52.0,Female,59,South,PayPal,2,1.0,13.12,230,45.12,1
52.0,Female,17,South,PayPal,2,10.0,6.71,235,51.46,0
66.0,Female,9,East,PayPal,3,8.0,11.54,288,43.89,0
56.0,Male,50,South,Credit Card,1,4.0,16.87,18,52.81,0
44.0,Female,36,West,PayPal,4,2.0,7.14,284,34.79,1
43.0,Female,9,East,Credit Card,1,5.0,19.04,71,45.71,0
31.0,Male,16,North,Debit Card,0,6.0,18.33,215,48.97,0
34.0,Female,36,East,PayPal,3,8.0,11.22,117,53.19,0
35.0,Female,48,East,PayPal,1,7.0,5.09,100,53.15,0
62.0,Female,51,East,Credit Card,4,7.0,16.85,88,56.47,0
69.0,Female,33,East,Credit Card,2,1.0,18.21,348,39.09,1
46.0,Male,55,North,Credit Card,2,3.0,7.62,153,44.98,1
37.0,Male,31,North,Debit Card,3,3.0,18.74,295,42.75,1
44.0,Male,6,North,Debit Card,1,7.0,18.71,177,48.08,0
18.0,Female,4,West,Credit Card,2,7.0,11.67,122,42.85,0
67.0,Female,54,North,Debit Card,0,9.0,13.46,211,64.55,0
62.0,Male,16,West,Credit Card,1,6.0,16.2,13,46.11,0
37.0,Female,52,West,Debit Card,1,2.0,5.02,193,40.86,1
40.0,Female,6,South,PayPal,1,5.0,17.97,327,41.12,1
28.0,Female,11,East,Credit Card,1,4.0,9.99,23,36.31,0
58.0,Male,29,South,Credit Card,2,3.0,8.7,189,38.22,1
22.0,Female,3,East,PayPal,1,4.0,17.71,310,40.44,1
18.0,Female,52,South,Debit Card,1,4.0,10.5,109,48.88,0
34.0,Male,10,West,PayPal,3,4.0,13.72,353,36.5,1
39.0,Female,1,West,Debit Card,1,1.0,8.39,60,26.92,1
51.0,Female,52,West,PayPal,3,4.0,5.62,66,44.15,0
62.0,Female,43,West,PayPal,1,4.0,7.61,166,46.21,0
58.0,Male,26,East,Debit Card,2,6.0,5.69,141,41.41,0
46.0,Female,58,East,PayPal,0,9.0,12.03,52,67.67,0
21.0,Female,12,South,PayPal,1,10.0,13.8,180,55.29,0
22.0,Male,14,North,Credit Card,2,6.0,5.67,32,38.95,0
68.0,Female,8,South,Debit Card,0,7.0,12.28,265,47.35,0
38.0,Female,43,South,Credit Card,2,7.0,16.99,17,55.21,0
52.0,Male,4,South,Debit Card,2,1.0,14.42,126,27.91,1
29.0,Female,28,West,Credit Card,3,8.0,6.57,82,49.43,0
43.0,Male,7,West,Debit Card,1,1.0,18.31,40,32.62,1
36.0,Male,51,West,Debit Card,2,4.0,9.87,219,47.91,0
24.0,Male,58,East,Credit Card,2,8.0,12.38,156,61.7,0
64.0,Male,36,West,Credit Card,2,9.0,19.13,178,60.57,0
24.0,Male,2,East,Debit Card,3,6.0,12.63,18,36.21,0
57.0,Male,53,West,Credit Card,1,4.0,7.99,161,49.42,0
22.0,Female,50,North,Debit Card,1,3.0,10.18,214,45.15,1
38.0,Female,14,South,Credit Card,3,3.0,16.72,222,35.29,1
31.0,Male,58,West,PayPal,3,8.0,16.75,262,62.69,0
21.0,Female,16,West,PayPal,2,2.0,15.98,45,35.58,1
59.0,Female,43,North,Debit Card,3,9.0,15.54,354,58.75,1
37.0,Female,42,North,Debit Card,2,9.0,14.54,241,60.28,0
67.0,Female,46,East,Credit Card,3,8.0,12.01,334,55.62,1
62.0,Female,4,North,PayPal,3,7.0,14.3,111,41.37,0
46.0,Female,19,West,Debit Card,0,1.0,11.1,83,35.07,1
25.0,Female,2,East,Credit Card,3,9.0,7.21,104,43.28,0
58.0,Male,39,East,Credit Card,1,3.0,6.6,74,40.63,1
65.0,Female,9,North,Credit Card,4,1.0,18.87,55,28.68,1
36.0,Female,19,South,Debit Card,2,8.0,5.37,317,44.72,1
65.0,Female,16,North,PayPal,3,7.0,6.58,2,43.8,0
56.0,Male,54,North,Debit Card,2,2.0,11.68,242,44.47,1
63.0,Female,25,West,Credit Card,1,7.0,8.94,258,47.87,0
45.0,Male,48,North,PayPal,2,5.0,11.09,332,49.83,1
44.0,Male,23,South,PayPal,3,10.0,6.96,76,51.67,0
21.0,Male,53,West,Credit Card,1,7.0,17.01,258,60.74,0
32.0,Male,21,South,Debit Card,1,2.0,16.39,121,38.31,1
52.0,Female,11,South,PayPal,1,2.0,6.56,321,29.12,1
54.0,Male,39,South,Debit Card,6,7.0,15.02,215,50.4,1
18.0,Male,41,North,Credit Card,3,3.0,14.14,245,42.72,1
64.0,Male,25,East,Credit Card,1,7.0,12.12,180,49.16,0
44.0,Female,30,South,Credit Card,2,2.0,14.96,300,39.35,1
57.0,Female,45,East,Credit Card,0,9.0,10.57,290,62.18,0
53.0,Female,59,North,Debit Card,2,1.0,8.28,73,41.22,1
51.0,Male,26,East,Credit Card,0,3.0,11.13,209,39.02,1
46.0,Female,57,South,Debit Card,2,10.0,16.45,241,66.9,0
41.0,Female,51,East,Credit Card,2,5.0,9.5,173,48.92,0
59.0,Female,34,South,Credit Card,3,3.0,17.48,5,42.24,1
21.0,Female,9,East,PayPal,3,9.0,18.22,217,50.16,0
20.0,Male,12,North,Debit Card,1,5.0,11.5,214,40.63,0
40.0,Female,5,North,Credit Card,3,9.0,5.87,38,45.0,0
69.0,Male,5,East,PayPal,1,2.0,15.37,61,34.41,1
40.0,Female,52,West,Debit Card,1,3.0,16.73,95,49.68,1
62.0,Female,22,West,Credit Card,3,4.0,10.96,233,39.15,0
48.0,Male,59,East,Debit Card,5,1.0,5.43,36,36.87,1
23.0,Female,9,West,PayPal,1,5.0,9.03,150,39.2,0
54.0,Female,29,South,Credit Card,1,4.0,11.96,215,44.36,0
27.0,Male,22,North,PayPal,1,8.0,10.8,46,49.99,0
57.0,Male,27,South,Debit Card,0,9.0,7.62,65,55.16,0
24.0,Male,10,South,Debit Card,2,3.0,12.63,6,36.08,1
55.0,Male,42,South,PayPal,0,1.0,14.36,189,43.82,1
38.0,Female,42,South,Credit Card,2,3.0,8.78,151,39.51,1
37.0,Male,51,North,PayPal,2,10.0,8.22,148,62.61,0
20.0,Male,10,North,Debit Card,4,5.0,17.22,28,39.57,0
68.0,Male,6,South,Debit Card,1,8.0,15.53,165,49.39,0
39.0,Female,49,South,Credit Card,2,1.0,16.58,135,41.96,1
64.0,Female,5,West,PayPal,0,1.0,6.85,254,26.92,1
21.0,Female,58,North,Debit Card,2,3.0,8.36,305,47.58,1
45.0,Female,6,East,PayPal,2,9.0,13.63,212,47.66,0
29.0,Male,59,North,PayPal,2,9.0,17.86,280,66.97,0
55.0,Female,56,East,Credit Card,3,1.0,18.38,80,44.87,1
68.0,Male,59,West,Credit Card,2,4.0,17.48,269,53.84,0
53.0,Female,47,South,Debit Card,1,8.0,5.65,348,56.3,1
22.0,Male,51,North,Credit Card,2,7.0,5.85,223,53.19,0
30.0,Female,50,South,PayPal,1,7.0,11.24,325,55.72,1
40.0,Female,4,East,Debit Card,0,5.0,13.05,91,41.46,0
47.0,Male,59,West,Credit Card,1,6.0,12.75,266,58.66,0
65.0,Male,56,West,Credit Card,2,5.0,19.1,106,54.84,0
44.0,Female,51,North,Debit Card,0,2.0,12.26,253,47.84,1
68.0,Female,52,North,Debit Card,1,6.0,11.16,199,56.12,0
31.0,Female,35,West,Credit Card,0,10.0,14.99,56,62.44,0
65.0,Female,10,East,PayPal,2,5.0,11.25,239,37.9,0
64.0,Male,34,East,Debit Card,3,2.0,5.63,347,34.87,1
53.0,Male,36,West,PayPal,3,10.0,15.8,341,58.57,1
56.0,Male,6,East,Credit Card,2,10.0,9.21,363,49.04,1
33.0,Female,43,West,PayPal,2,7.0,5.74,218,50.06,0
39.0,Male,46,East,PayPal,2,10.0,5.31,212,58.8,0
38.0,Male,16,East,PayPal,4,2.0,18.97,189,33.84,1
38.0,Female,59,West,PayPal,1,7.0,8.78,335,57.59,1
25.0,Female,53,West,Credit Card,2,6.0,11.72,102,56.06,0
66.0,Female,19,East,Credit Card,1,4.0,19.26,143,44.91,0
33.0,Male,34,West,PayPal,0,4.0,12.01,285,44.73,0
48.0,Male,25,East,Credit Card,2,6.0,6.18,70,42.31,0
59.0,Female,31,South,Credit Card,4,9.0,13.28,336,54.5,1
27.0,Female,49,North,Debit Card,0,10.0,6.32,65,63.83,0
49.0,Male,41,North,Credit Card,3,6.0,6.43,198,45.53,0
51.0,Female,17,East,PayPal,2,6.0,17.77,16,47.28,0
26.0,Male,47,North,Credit Card,3,1.0,9.34,310,37.94,1
28.0,Female,39,West,Credit Card,3,1.0,12.63,263,36.51,1
49.0,Female,54,South,Credit Card,3,9.0,8.33,60,59.13,0
27.0,Male,55,North,Debit Card,2,10.0,12.77,10,65.53,0
39.0,Male,31,North,PayPal,0,4.0,6.03,309,40.99,1
34.0,Female,19,West,PayPal,4,2.0,10.21,8,30.24,1
21.0,Male,35,South,Credit Card,0,9.0,12.84,341,58.8,1
69.0,Female,59,South,Debit Card,2,10.0,14.9,37,67.23,0
64.0,Male,1,West,Credit Card,2,3.0,5.78,84,28.16,1
42.0,Male,4,North,Debit Card,2,2.0,12.27,234,30.24,1
38.0,Male,28,North,PayPal,1,6.0,15.72,250,51.83,0
54.0,Male,18,South,PayPal,3,10.0,11.45,240,53.4,0
55.0,Female,26,West,Debit Card,3,6.0,18.12,104,49.58,0
66.0,Male,40,West,PayPal,3,9.0,14.48,211,57.66,0
18.0,Male,19,West,Credit Card,2,5.0,19.38,225,44.49,0
42.0,Female,55,South,Credit Card,0,9.0,9.26,279,64.43,0
68.0,Female,55,West,Debit Card,0,5.0,19.08,166,58.52,0
53.0,Female,57,South,PayPal,4,2.0,14.1,301,45.08,1
58.0,Male,1,South,Debit Card,4,9.0,18.53,2,47.91,0
41.0,Male,8,East,Debit Card,4,10.0,13.27,176,49.06,0
19.0,Female,33,South,PayPal,3,7.0,17.93,273,52.3,0
57.0,Female,51,West,Debit Card,2,3.0,13.13,118,46.6,1
32.0,Male,43,East,Credit Card,3,6.0,13.99,272,51.79,0
49.0,Male,21,North,PayPal,2,10.0,11.68,173,55.51,0
56.0,Male,24,North,Debit Card,1,4.0,7.18,304,39.22,1
23.0,Male,25,West,Debit Card,2,9.0,13.3,152,54.59,0
18.0,Male,47,West,Debit Card,3,2.0,19.66,351,45.67,1
64.0,Female,55,West,PayPal,2,4.0,16.81,193,53.24,0
40.0,Female,57,West,Credit Card,2,1.0,16.21,92,46.29,1
56.0,Female,43,East,Credit Card,1,7.0,14.65,161,58.34,0
34.0,Female,19,West,PayPal,3,4.0,10.22,106,36.74,0
51.0,Male,29,South,Debit Card,1,5.0,7.54,229,45.23,0
58.0,Female,53,North,PayPal,0,1.0,8.37,103,42.7,1
