Customer_ID,Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST004331,30.0,Male,23,East,PayPal,0,5.0,19.02,49,49.12,0
CUST004332,66.0,Female,45,South,Credit Card,2,,12.83,168,45.9,0
CUST004333,27.0,Male,56,West,Debit Card,0,10.0,7.6,167,64.65,0
CUST004334,61.0,Male,15,North,PayPal,2,5.0,9.09,82,38.0,0
CUST004335,64.0,Female,6,East,PayPal,4,9.0,6.24,63,43.5,0
CUST004336,27.0,Female,33,South,Debit Card,1,2.0,5.42,228,38.72,1
CUST004337,63.0,Male,55,East,Credit Card,1,6.0,12.89,214,55.86,0
CUST004338,30.0,Female,19,South,Credit Card,1,9.0,10.06,130,51.79,0
CUST004339,54.0,Male,13,East,Debit Card,2,10.0,19.46,154,55.54,0
CUST004340,55.0,Female,29,South,PayPal,3,5.0,7.57,242,41.61,0
CUST004341,41.0,Male,6,North,Debit Card,1,6.0,16.91,96,43.45,0
CUST004342,19.0,Female,15,South,Credit Card,3,10.0,9.74,232,51.05,0
CUST004343,,Male,16,West,PayPal,4,,8.35,238,34.84,0
CUST004344,34.0,Female,24,East,Debit Card,1,5.0,19.54,18,47.05,0
CUST004345,53.0,Male,23,East,PayPal,2,8.0,17.04,344,53.29,1
CUST004346,31.0,Male,48,West,Credit Card,3,,14.46,324,38.74,1
CUST004347,27.0,Female,10,West,Credit Card,3,1.0,15.46,246,29.37,1
CUST004348,52.0,Female,54,North,Credit Card,0,10.0,19.87,60,70.0,0
CUST004349,42.0,Male,41,East,Debit Card,2,4.0,13.9,130,46.62,0
CUST004350,20.0,Male,41,North,PayPal,3,10.0,6.53,350,56.65,1
CUST004351,64.0,Male,49,East,Debit Card,4,3.0,5.97,49,39.89,1
CUST004352,55.0,Male,17,East,Debit Card,2,5.0,15.0,166,42.43,0
CUST004353,34.0,Female,49,North,Debit Card,1,10.0,14.86,168,66.17,0
CUST004354,29.0,Male,56,East,Debit Card,3,8.0,16.22,253,61.58,0
CUST004355,,Male,44,East,PayPal,2,,6.63,336,36.73,1
CUST004356,41.0,Male,45,North,PayPal,1,5.0,19.17,309,53.81,1
CUST004357,46.0,Female,30,South,Debit Card,4,5.0,13.27,64,44.42,0
CUST004358,60.0,Male,44,North,Debit Card,5,2.0,14.74,33,41.1,1
CUST004359,42.0,Female,46,East,Credit Card,2,5.0,5.52,58,45.37,0
CUST004360,53.0,Female,10,West,Credit Card,1,8.0,19.41,306,51.67,1
CUST004361,43.0,Female,55,South,PayPal,3,10.0,13.44,64,64.15,0
CUST004362,55.0,Female,19,West,Credit Card,3,7.0,13.45,125,47.25,0
CUST004363,18.0,Female,29,South,PayPal,2,2.0,19.15,61,40.86,1
CUST004364,37.0,Female,2,West,PayPal,3,,18.94,249,41.52,0
CUST004365,,Female,36,South,PayPal,0,10.0,8.3,138,60.44,0
CUST004366,,Male,19,North,Credit Card,4,1.0,18.97,66,32.59,1
CUST004367,64.0,Male,7,South,Credit Card,1,,16.05,179,55.6,0
CUST004368,34.0,Female,26,South,PayPal,0,10.0,5.28,286,55.95,0
CUST004369,57.0,Male,15,South,PayPal,2,3.0,8.6,281,34.83,1
CUST004370,,Male,47,East,Debit Card,2,6.0,11.19,171,52.07,0
CUST004371,29.0,Female,56,West,PayPal,0,9.0,13.74,243,66.05,0
CUST004372,44.0,Male,38,North,PayPal,3,1.0,15.52,120,38.87,1
CUST004373,,Female,3,West,Debit Card,4,6.0,8.15,344,35.89,1
CUST004374,64.0,Male,38,West,PayPal,2,2.0,17.55,192,41.53,1
CUST004375,47.0,Female,16,North,PayPal,0,9.0,17.69,187,56.27,0
CUST004376,58.0,Female,2,East,PayPal,2,2.0,14.52,227,30.93,1
CUST004377,51.0,Male,31,South,Debit Card,3,3.0,18.82,266,42.48,1
CUST004378,54.0,Male,28,East,Credit Card,2,2.0,17.19,192,39.97,1
CUST004379,23.0,Female,7,East,PayPal,2,4.0,8.32,240,33.77,0
CUST004380,24.0,Female,30,South,Debit Card,3,,16.98,94,41.64,0
CUST004381,49.0,Female,43,West,PayPal,2,10.0,19.3,126,63.84,0
CUST004382,49.0,Male,58,South,Debit Card,1,1.0,7.06,99,43.2,1
CUST004383,42.0,Male,7,North,PayPal,1,8.0,19.68,344,50.5,1
CUST004384,50.0,Male,36,South,Debit Card,3,5.0,5.37,243,42.57,0
CUST004385,24.0,Male,29,West,Credit Card,1,8.0,12.83,20,53.91,0
CUST004386,69.0,Female,24,East,Credit Card,4,6.0,16.61,117,44.88,0
CUST004387,29.0,Female,52,East,Credit Card,1,2.0,16.86,359,47.36,1
CUST004388,33.0,Female,39,South,PayPal,3,7.0,16.02,99,53.94,0
CUST004389,33.0,Female,4,North,Debit Card,2,,12.94,330,50.7,1
CUST004390,60.0,Male,29,West,PayPal,3,9.0,14.76,155,57.17,0
CUST004391,53.0,Female,44,East,PayPal,1,7.0,15.5,307,56.77,1
CUST004392,30.0,Female,5,South,Debit Card,1,5.0,12.42,185,40.68,0
CUST004393,,Male,55,North,PayPal,4,4.0,13.94,335,47.81,1
CUST004394,53.0,Male,29,North,Debit Card,1,,17.7,3,56.84,0
CUST004395,64.0,Female,30,East,Debit Card,1,6.0,9.69,157,47.82,0
CUST004396,68.0,Male,29,East,Credit Card,3,5.0,12.85,175,43.9,0
CUST004397,26.0,Female,26,West,Credit Card,0,,5.13,336,47.86,1
CUST004398,49.0,Male,19,North,Credit Card,2,,15.31,69,37.83,1
CUST004399,28.0,Male,26,West,Debit Card,1,9.0,7.93,21,53.97,0
CUST004400,25.0,Female,37,North,Credit Card,3,4.0,12.22,298,42.77,0
CUST004401,50.0,Male,27,North,Debit Card,1,4.0,8.15,118,41.29,0
CUST004402,40.0,Female,30,South,PayPal,1,8.0,5.35,277,51.23,0
CUST004403,42.0,Male,51,East,Credit Card,3,6.0,12.25,130,54.21,0
CUST004404,,Male,53,North,Debit Card,1,1.0,11.37,206,43.86,1
CUST004405,62.0,Male,30,West,Debit Card,3,,11.38,197,36.66,1
CUST004406,39.0,Male,3,East,Debit Card,3,9.0,8.13,135,43.23,0
CUST004407,21.0,Male,59,West,Debit Card,4,6.0,19.21,203,56.72,0
CUST004408,57.0,Female,58,East,Credit Card,3,7.0,5.05,35,52.69,0
CUST004409,20.0,Male,43,East,Credit Card,3,9.0,18.37,30,59.75,0
CUST004410,46.0,Female,7,North,Credit Card,0,3.0,16.05,311,37.62,1
CUST004411,58.0,Male,49,South,Debit Card,3,5.0,7.58,257,46.66,0
CUST004412,46.0,Female,57,North,PayPal,2,5.0,12.08,182,54.44,0
CUST004413,51.0,Male,9,East,Debit Card,4,10.0,19.83,208,52.24,0
CUST004414,,Female,53,North,PayPal,1,7.0,14.66,129,59.62,0
CUST004415,45.0,Female,41,North,Credit Card,1,2.0,6.91,63,39.29,1
CUST004416,30.0,Male,42,East,Debit Card,0,4.0,11.86,342,47.13,1
CUST004417,32.0,Male,13,East,Debit Card,2,4.0,12.02,77,38.6,0
CUST004418,40.0,Male,15,North,Credit Card,0,8.0,17.03,15,53.71,0
CUST004419,61.0,Female,54,North,Debit Card,2,10.0,18.74,325,68.98,1
CUST004420,43.0,Female,5,North,PayPal,2,3.0,6.23,59,30.31,1
CUST004421,,Male,29,West,PayPal,1,2.0,9.71,151,36.6,1
CUST004422,43.0,Male,35,North,PayPal,0,9.0,9.48,108,57.0,0
CUST004423,,Female,27,West,Debit Card,4,4.0,19.94,107,43.72,0
CUST004424,26.0,Female,27,South,Debit Card,3,9.0,13.39,139,55.24,0
CUST004425,22.0,Male,8,West,PayPal,2,6.0,18.2,280,44.49,0
CUST004426,49.0,Female,32,North,Debit Card,0,1.0,11.39,72,38.77,1
CUST004427,37.0,Male,20,South,PayPal,1,3.0,15.84,111,39.69,1
CUST004428,67.0,Male,10,West,Credit Card,0,7.0,9.3,226,46.25,0
CUST004429,,Male,13,West,PayPal,3,9.0,18.68,106,51.72,0
CUST004430,32.0,Female,29,East,Credit Card,2,8.0,11.83,159,52.46,0
CUST004431,49.0,Female,35,South,Credit Card,0,5.0,17.06,150,51.16,0
CUST004432,45.0,Female,54,East,Credit Card,1,8.0,8.84,14,60.31,0
CUST004433,39.0,Female,8,South,PayPal,3,2.0,15.4,5,32.4,1
CUST004434,58.0,Male,29,West,PayPal,1,3.0,11.08,127,39.06,1
CUST004435,34.0,Female,31,East,Debit Card,2,8.0,5.47,273,50.96,0
CUST004436,,Male,41,North,Debit Card,1,9.0,11.2,338,61.58,1
CUST004437,61.0,Male,30,West,Credit Card,2,10.0,13.25,211,57.87,0
CUST004438,24.0,Male,22,South,PayPal,3,8.0,7.28,327,46.51,1
CUST004439,59.0,Female,21,South,Debit Card,1,4.0,7.76,346,40.22,1
CUST004440,43.0,Male,12,East,Debit Card,2,6.0,11.97,217,42.25,0
CUST004441,42.0,Male,11,East,Debit Card,1,5.0,10.14,79,39.67,0
CUST004442,27.0,Female,2,South,PayPal,2,4.0,11.61,93,35.9,0
CUST004443,,Male,50,West,Debit Card,2,9.0,11.91,238,59.7,0
CUST004444,36.0,Female,41,East,Credit Card,3,,7.1,234,56.46,0
CUST004445,28.0,Female,2,North,PayPal,1,,7.72,177,31.18,1
CUST004446,30.0,Female,34,South,Debit Card,0,1.0,17.72,255,39.94,1
CUST004447,,Male,3,North,Debit Card,2,7.0,7.44,321,39.35,1
CUST004448,,Female,16,South,PayPal,4,10.0,14.99,132,52.11,0
CUST004449,21.0,Female,51,North,Debit Card,2,8.0,11.28,265,59.5,0
CUST004450,64.0,Female,4,West,Debit Card,2,,19.52,292,36.75,1
CUST004451,48.0,Female,23,South,Credit Card,2,3.0,5.99,179,33.31,1
CUST004452,45.0,Male,57,West,PayPal,2,6.0,17.46,344,57.74,1
CUST004453,28.0,Female,50,East,Debit Card,1,2.0,12.37,146,44.29,1
CUST004454,60.0,Male,20,South,PayPal,0,6.0,5.08,143,43.32,0
CUST004455,18.0,Female,25,West,PayPal,0,5.0,8.95,20,43.38,0
CUST004456,66.0,Male,30,North,Credit Card,2,7.0,11.12,58,50.11,0
CUST004457,64.0,Female,18,West,Credit Card,2,9.0,9.71,296,49.66,0
CUST004458,69.0,Male,42,South,PayPal,1,9.0,10.44,66,59.71,0
CUST004459,55.0,Female,11,West,Credit Card,0,1.0,18.75,345,35.17,1
CUST004460,41.0,Male,29,North,Credit Card,1,7.0,10.41,13,49.23,0
CUST004461,,Male,17,North,Debit Card,2,3.0,11.28,62,37.23,1
CUST004462,48.0,Male,26,North,Credit Card,3,4.0,16.42,46,43.83,0
CUST004463,58.0,Female,56,East,Credit Card,1,2.0,16.91,93,49.35,1
CUST004464,63.0,Male,57,South,Debit Card,4,1.0,6.26,223,37.69,1
CUST004465,67.0,Male,23,North,Debit Card,1,10.0,15.56,23,57.42,0
CUST004466,43.0,Male,56,East,PayPal,3,3.0,12.24,357,47.89,1
CUST004467,,Male,52,North,Credit Card,1,,7.01,67,63.73,0
CUST004468,67.0,Female,48,West,Debit Card,2,,8.97,114,58.17,0
CUST004469,22.0,Male,20,South,Credit Card,1,,5.68,206,29.45,1
CUST004470,37.0,Male,45,West,PayPal,3,3.0,10.4,66,43.06,1
CUST004471,69.0,Male,2,East,Credit Card,1,5.0,8.83,50,35.14,0
CUST004472,58.0,Female,24,West,Credit Card,3,3.0,10.73,141,35.84,1
CUST004473,28.0,Male,31,West,Credit Card,0,4.0,13.71,258,45.11,0
CUST004474,50.0,Male,27,North,Debit Card,0,4.0,15.99,34,45.09,0
CUST004475,67.0,Male,2,West,Debit Card,3,1.0,14.08,296,25.82,1
CUST004476,55.0,Male,57,North,PayPal,2,6.0,15.18,253,58.2,0
CUST004477,44.0,Female,14,North,Credit Card,2,7.0,17.98,69,46.54,0
CUST004478,,Male,4,South,PayPal,4,7.0,18.11,189,43.39,0
CUST004479,32.0,Male,49,East,PayPal,1,6.0,17.91,153,57.71,0
CUST004480,49.0,Female,13,East,Debit Card,3,7.0,7.3,203,42.42,0
CUST004481,38.0,Female,36,East,Credit Card,2,3.0,8.77,77,40.54,1
CUST004482,,Female,35,North,Credit Card,6,5.0,12.53,191,41.69,1
CUST004483,22.0,Male,44,East,PayPal,2,,10.38,28,52.67,0
CUST004484,23.0,Female,54,North,Credit Card,1,10.0,6.98,213,64.48,0
CUST004485,55.0,Male,55,South,Debit Card,1,5.0,9.32,56,52.96,0
CUST004486,39.0,Female,8,East,PayPal,1,10.0,19.63,112,55.52,0
CUST004487,35.0,Male,2,North,PayPal,4,2.0,10.2,243,26.81,1
CUST004488,31.0,Female,6,East,Debit Card,2,6.0,11.28,154,39.59,0
CUST004489,27.0,Male,31,East,Debit Card,4,7.0,5.1,155,44.55,0
CUST004490,63.0,Female,54,South,Debit Card,4,2.0,15.79,282,43.69,1
CUST004491,30.0,Male,10,West,Debit Card,0,10.0,11.2,271,54.13,0
CUST004492,48.0,Male,44,East,Debit Card,1,8.0,6.55,50,54.28,0
CUST004493,47.0,Male,21,South,Debit Card,1,5.0,19.53,68,47.07,0
CUST004494,20.0,Male,42,East,PayPal,3,8.0,16.66,132,56.68,0
CUST004495,47.0,Male,10,East,Credit Card,2,3.0,15.89,158,36.31,1
CUST004496,23.0,Male,23,East,Credit Card,4,2.0,19.37,333,37.17,1
CUST004497,46.0,Male,3,East,PayPal,1,7.0,11.11,265,41.65,0
CUST004498,25.0,Male,32,West,Credit Card,1,,15.78,170,49.2,0
CUST004499,,Female,20,West,Credit Card,4,5.0,8.09,270,36.27,0
CUST004500,62.0,Male,10,East,PayPal,5,8.0,15.46,220,46.92,1
CUST004501,60.0,Male,29,East,Credit Card,2,9.0,5.21,40,50.89,0
CUST004502,61.0,Female,41,South,Credit Card,2,8.0,6.89,289,54.39,0
CUST004503,,Male,52,South,PayPal,2,10.0,11.38,79,64.09,0
CUST004504,34.0,Female,51,North,Credit Card,1,2.0,5.18,239,41.93,1
CUST004505,65.0,Male,46,West,Debit Card,4,10.0,11.93,60,58.8,0
CUST004506,28.0,Female,34,East,PayPal,2,7.0,12.84,320,52.56,1
CUST004507,30.0,Female,37,West,Credit Card,1,5.0,14.32,318,49.61,1
CUST004508,67.0,Male,20,South,Credit Card,3,7.0,6.51,335,43.63,1
CUST004509,28.0,Female,8,West,Debit Card,1,3.0,7.72,237,32.47,1
CUST004510,48.0,Male,7,West,PayPal,1,4.0,14.2,76,38.13,0
CUST004511,45.0,Male,6,East,PayPal,3,7.0,14.87,306,42.25,1
CUST004512,61.0,Male,11,East,Credit Card,1,2.0,5.39,39,29.64,1
CUST004513,23.0,Male,44,South,Debit Card,0,2.0,13.11,199,44.34,1
CUST004514,58.0,Female,18,East,Debit Card,1,1.0,16.77,105,34.38,1
CUST004515,33.0,Male,51,South,Debit Card,4,1.0,6.04,70,36.15,1
CUST004516,21.0,Female,42,South,Debit Card,2,1.0,11.2,282,38.66,1
CUST004517,52.0,Female,57,North,Debit Card,0,,9.9,58,57.3,0
CUST004518,,Male,29,North,Debit Card,3,5.0,18.7,329,46.85,1
CUST004519,43.0,Male,25,North,PayPal,3,10.0,7.79,179,53.21,0
CUST004520,29.0,Male,21,West,Credit Card,4,8.0,9.78,308,46.63,1
CUST004521,28.0,Male,46,North,Credit Card,2,5.0,18.48,222,53.24,0
CUST004522,,Female,3,East,Debit Card,2,1.0,9.96,144,26.15,1
CUST004523,42.0,Male,18,East,PayPal,3,8.0,12.97,304,49.47,1
CUST004524,35.0,Female,24,North,PayPal,1,,5.5,27,42.54,0
CUST004525,36.0,Male,47,West,Debit Card,3,8.0,19.77,161,60.07,0
CUST004526,40.0,Male,38,South,Credit Card,1,2.0,17.37,151,44.22,1
CUST004527,55.0,Male,10,West,Debit Card,2,10.0,14.52,173,51.28,0
CUST004528,35.0,Male,27,West,PayPal,3,8.0,5.91,211,48.84,0
CUST004529,43.0,Female,12,South,Debit Card,3,6.0,6.12,356,38.31,1
CUST004530,23.0,Female,7,South,Credit Card,0,1.0,13.17,22,32.14,1
CUST004531,21.0,Male,17,South,Credit Card,2,1.0,9.28,298,30.96,1
CUST004532,61.0,Female,1,East,PayPal,2,10.0,14.34,33,50.48,0
CUST004533,68.0,Female,58,South,Debit Card,2,5.0,13.97,109,52.25,0
CUST004534,,Male,50,South,Debit Card,1,7.0,17.58,47,60.24,0
CUST004535,51.0,Male,26,West,PayPal,1,4.0,9.22,96,41.42,0
CUST004536,34.0,Female,15,West,Debit Card,0,10.0,13.67,125,55.25,0
CUST004537,,Female,51,North,PayPal,1,5.0,16.66,335,53.14,1
CUST004538,60.0,Female,33,West,Debit Card,4,10.0,12.36,295,56.74,0
CUST004539,33.0,Female,37,South,Credit Card,3,3.0,17.46,302,42.48,1
CUST004540,,Male,47,East,PayPal,3,2.0,6.97,328,41.05,1
CUST004541,51.0,Male,31,West,Debit Card,4,2.0,16.01,307,37.77,1
CUST004542,25.0,Female,35,West,Debit Card,1,5.0,19.14,25,52.72,0
CUST004543,,Male,1,South,Debit Card,4,4.0,9.98,82,30.52,0
CUST004544,59.0,Female,8,West,PayPal,1,2.0,10.5,58,32.2,1
CUST004545,25.0,Female,12,West,Credit Card,2,5.0,6.25,26,36.88,0
CUST004546,47.0,Male,59,South,Debit Card,2,10.0,14.62,297,68.62,0
CUST004547,49.0,Female,54,West,PayPal,0,9.0,13.29,44,63.31,0
CUST004548,53.0,Female,57,East,Debit Card,2,8.0,5.61,85,58.39,0
CUST004549,64.0,Male,19,North,Credit Card,2,9.0,16.28,22,54.61,0
CUST004550,47.0,Male,25,West,Credit Card,2,9.0,17.44,226,56.17,0
CUST004551,18.0,Female,57,East,Credit Card,1,8.0,18.61,37,64.8,0
CUST004552,60.0,Female,32,West,PayPal,4,9.0,13.19,101,53.6,0
CUST004553,56.0,Male,12,North,Debit Card,3,,11.79,142,36.18,0
CUST004554,34.0,Female,13,South,PayPal,3,8.0,18.14,4,50.58,0
CUST004555,37.0,Female,28,North,Debit Card,3,2.0,10.98,24,34.76,1
CUST004556,41.0,Male,1,West,PayPal,4,9.0,14.83,191,43.71,0
CUST004557,67.0,Male,51,North,Debit Card,0,9.0,14.23,321,67.4,1
CUST004558,39.0,Male,6,North,PayPal,3,3.0,10.58,322,31.66,1
CUST004559,46.0,Male,8,South,Debit Card,2,6.0,6.3,269,37.76,0
CUST004560,39.0,Male,4,West,PayPal,4,7.0,5.32,27,37.75,0
CUST004561,61.0,Male,5,North,Credit Card,1,3.0,11.42,81,34.44,1
CUST004562,26.0,Female,25,North,PayPal,1,5.0,12.22,121,45.4,0
CUST004563,,Female,22,South,Credit Card,1,1.0,17.34,69,36.09,1
CUST004564,27.0,Male,28,East,Credit Card,2,,11.22,313,39.78,1
CUST004565,53.0,Male,39,West,Debit Card,3,8.0,9.22,72,53.8,0
CUST004566,54.0,Female,23,East,Credit Card,2,3.0,11.93,246,36.24,1
CUST004567,45.0,Female,4,East,Credit Card,1,8.0,8.57,246,44.51,0
CUST004568,45.0,Female,52,South,Debit Card,1,9.0,6.37,253,60.38,0
CUST004569,59.0,Male,4,South,PayPal,0,,6.7,364,39.82,1
CUST004570,,Male,47,West,PayPal,3,7.0,9.79,73,52.94,0
CUST004571,38.0,Female,59,East,Credit Card,5,,5.19,274,50.48,1
CUST004572,41.0,Male,21,North,PayPal,1,8.0,8.3,16,49.04,0
CUST004573,59.0,Male,37,East,Credit Card,3,,16.81,179,53.4,0
CUST004574,57.0,Male,56,South,PayPal,2,10.0,8.52,352,63.98,1
CUST004575,19.0,Female,41,North,PayPal,0,1.0,6.66,40,37.95,1
CUST004576,25.0,Female,2,North,PayPal,3,3.0,19.24,39,32.73,1
CUST004577,65.0,Male,59,South,Credit Card,2,3.0,14.34,56,50.18,1
CUST004578,44.0,Male,7,North,Debit Card,1,3.0,5.9,233,31.58,1
CUST004579,39.0,Male,49,East,PayPal,1,4.0,5.93,54,46.1,0
CUST004580,54.0,Male,16,South,PayPal,2,1.0,14.18,172,31.86,1
CUST004581,44.0,Male,17,West,PayPal,3,,13.1,302,29.87,1
CUST004582,46.0,Female,20,South,Credit Card,2,5.0,6.03,189,40.32,0
CUST004583,20.0,Male,58,West,Debit Card,1,6.0,8.36,43,56.28,0
CUST004584,,Male,23,West,Credit Card,4,9.0,18.94,4,52.73,0
CUST004585,30.0,Male,34,South,PayPal,1,2.0,13.58,261,40.11,1
CUST004586,62.0,Female,11,South,Credit Card,5,,11.6,58,47.05,1
CUST004587,27.0,Female,34,West,PayPal,2,7.0,8.75,37,48.52,0
CUST004588,53.0,Male,33,West,PayPal,0,9.0,7.01,235,56.38,0
CUST004589,26.0,Female,26,North,Credit Card,1,,11.04,265,41.63,0
CUST004590,44.0,Female,2,South,PayPal,2,7.0,18.84,15,45.53,0
CUST004591,51.0,Female,23,South,PayPal,3,1.0,5.73,88,28.72,1
CUST004592,68.0,Female,41,North,Debit Card,2,8.0,19.86,99,59.55,0
CUST004593,18.0,Female,22,South,Credit Card,0,7.0,8.12,105,48.55,0
CUST004594,49.0,Female,58,North,Credit Card,0,7.0,11.13,217,59.97,0
CUST004595,42.0,Male,34,North,PayPal,2,2.0,5.68,191,33.86,1
CUST004596,46.0,Female,15,South,PayPal,1,10.0,13.77,215,54.26,0
CUST004597,24.0,Female,10,East,Credit Card,2,9.0,12.25,198,48.18,0
CUST004598,66.0,Male,15,West,Credit Card,2,8.0,15.0,105,48.0,0
CUST004599,20.0,Male,42,South,Credit Card,2,1.0,13.14,27,39.64,1
CUST004600,37.0,Male,29,East,PayPal,0,1.0,10.97,182,36.51,1
CUST004601,37.0,Male,57,North,Debit Card,0,5.0,16.07,83,57.99,0
CUST004602,47.0,Female,23,East,Debit Card,2,2.0,5.38,159,32.71,1
CUST004603,52.0,Female,59,South,PayPal,2,1.0,13.12,230,45.12,1
CUST004604,52.0,Female,17,South,PayPal,2,10.0,6.71,235,51.46,0
CUST004605,66.0,Female,9,East,PayPal,3,8.0,11.54,288,43.89,0
CUST004606,56.0,Male,50,South,Credit Card,1,4.0,16.87,18,52.81,0
CUST004607,44.0,Female,36,West,PayPal,4,2.0,7.14,284,34.79,1
CUST004608,43.0,Female,9,East,Credit Card,1,5.0,19.04,71,45.71,0
CUST004609,31.0,Male,16,North,Debit Card,0,6.0,18.33,215,48.97,0
CUST004610,34.0,Female,36,East,PayPal,3,8.0,11.22,117,53.19,0
CUST004611,35.0,Female,48,East,PayPal,1,7.0,5.09,100,53.15,0
CUST004612,62.0,Female,51,East,Credit Card,4,7.0,16.85,88,56.47,0
CUST004613,69.0,Female,33,East,Credit Card,2,1.0,18.21,348,39.09,1
CUST004614,46.0,Male,55,North,Credit Card,2,3.0,7.62,153,44.98,1
CUST004615,37.0,Male,31,North,Debit Card,3,3.0,18.74,295,42.75,1
CUST004616,44.0,Male,6,North,Debit Card,1,7.0,18.71,177,48.08,0
CUST004617,35.0,Male,10,East,PayPal,3,,12.07,132,30.02,1
CUST004618,21.0,Male,16,West,PayPal,0,,16.97,308,59.12,1
CUST004619,18.0,Female,4,West,Credit Card,2,7.0,11.67,122,42.85,0
CUST004620,67.0,Female,54,North,Debit Card,0,9.0,13.46,211,64.55,0
CUST004621,18.0,Male,22,West,PayPal,0,,9.8,68,33.04,1
CUST004622,,Male,13,West,Credit Card,1,2.0,7.39,57,31.84,1
CUST004623,62.0,Male,16,West,Credit Card,1,6.0,16.2,13,46.11,0
CUST004624,37.0,Female,52,West,Debit Card,1,2.0,5.02,193,40.86,1
CUST004625,69.0,Male,29,West,Debit Card,2,,13.69,63,39.86,1
CUST004626,40.0,Female,6,South,PayPal,1,5.0,17.97,327,41.12,1
CUST004627,27.0,Female,26,North,PayPal,2,,8.32,153,45.54,0
CUST004628,28.0,Female,11,East,Credit Card,1,4.0,9.99,23,36.31,0
CUST004629,,Female,24,West,Credit Card,1,6.0,13.81,30,48.14,0
CUST004630,58.0,Male,29,South,Credit Card,2,3.0,8.7,189,38.22,1
CUST004631,22.0,Female,3,East,PayPal,1,4.0,17.71,310,40.44,1
CUST004632,18.0,Female,52,South,Debit Card,1,4.0,10.5,109,48.88,0
CUST004633,34.0,Male,10,West,PayPal,3,4.0,13.72,353,36.5,1
CUST004634,39.0,Female,1,West,Debit Card,1,1.0,8.39,60,26.92,1
CUST004635,51.0,Female,52,West,PayPal,3,4.0,5.62,66,44.15,0
CUST004636,62.0,Female,43,West,PayPal,1,4.0,7.61,166,46.21,0
CUST004637,58.0,Male,26,East,Debit Card,2,6.0,5.69,141,41.41,0
CUST004638,46.0,Female,58,East,PayPal,0,9.0,12.03,52,67.67,0
CUST004639,21.0,Female,12,South,PayPal,1,10.0,13.8,180,55.29,0
CUST004640,22.0,Male,14,North,Credit Card,2,6.0,5.67,32,38.95,0
CUST004641,,Male,25,West,Debit Card,1,6.0,6.36,214,45.31,0
CUST004642,68.0,Female,8,South,Debit Card,0,7.0,12.28,265,47.35,0
CUST004643,38.0,Female,43,South,Credit Card,2,7.0,16.99,17,55.21,0
CUST004644,52.0,Male,4,South,Debit Card,2,1.0,14.42,126,27.91,1
CUST004645,29.0,Female,28,West,Credit Card,3,8.0,6.57,82,49.43,0
CUST004646,43.0,Male,7,West,Debit Card,1,1.0,18.31,40,32.62,1
CUST004647,68.0,Female,10,South,Debit Card,1,,18.76,104,54.12,0
CUST004648,36.0,Male,51,West,Debit Card,2,4.0,9.87,219,47.91,0
CUST004649,,Female,57,South,Debit Card,2,9.0,14.24,182,65.21,0
CUST004650,24.0,Male,58,East,Credit Card,2,8.0,12.38,156,61.7,0
CUST004651,64.0,Male,36,West,Credit Card,2,9.0,19.13,178,60.57,0
CUST004652,24.0,Male,2,East,Debit Card,3,6.0,12.63,18,36.21,0
CUST004653,,Male,26,North,PayPal,3,9.0,19.4,141,57.04,0
CUST004654,57.0,Male,53,West,Credit Card,1,4.0,7.99,161,49.42,0
CUST004655,22.0,Female,50,North,Debit Card,1,3.0,10.18,214,45.15,1
CUST004656,38.0,Female,14,South,Credit Card,3,3.0,16.72,222,35.29,1
CUST004657,31.0,Male,58,West,PayPal,3,8.0,16.75,262,62.69,0
CUST004658,21.0,Female,16,West,PayPal,2,2.0,15.98,45,35.58,1
CUST004659,40.0,Female,54,West,PayPal,2,,17.89,187,55.77,0
CUST004660,59.0,Female,43,North,Debit Card,3,9.0,15.54,354,58.75,1
CUST004661,37.0,Female,42,North,Debit Card,2,9.0,14.54,241,60.28,0
CUST004662,32.0,Female,17,South,PayPal,2,,11.88,225,49.32,0
CUST004663,67.0,Female,46,East,Credit Card,3,8.0,12.01,334,55.62,1
CUST004664,69.0,Male,22,East,Credit Card,1,,11.09,48,33.3,1
CUST004665,62.0,Female,4,North,PayPal,3,7.0,14.3,111,41.37,0
CUST004666,46.0,Female,19,West,Debit Card,0,1.0,11.1,83,35.07,1
CUST004667,25.0,Female,2,East,Credit Card,3,9.0,7.21,104,43.28,0
CUST004668,58.0,Male,39,East,Credit Card,1,3.0,6.6,74,40.63,1
CUST004669,65.0,Female,9,North,Credit Card,4,1.0,18.87,55,28.68,1
CUST004670,36.0,Female,19,South,Debit Card,2,8.0,5.37,317,44.72,1
CUST004671,65.0,Female,16,North,PayPal,3,7.0,6.58,2,43.8,0
CUST004672,56.0,Male,54,North,Debit Card,2,2.0,11.68,242,44.47,1
CUST004673,63.0,Female,25,West,Credit Card,1,7.0,8.94,258,47.87,0
CUST004674,45.0,Male,48,North,PayPal,2,5.0,11.09,332,49.83,1
CUST004675,63.0,Female,18,West,Debit Card,3,,6.76,10,42.05,0
CUST004676,44.0,Male,23,South,PayPal,3,10.0,6.96,76,51.67,0
CUST004677,21.0,Male,53,West,Credit Card,1,7.0,17.01,258,60.74,0
